timestamp,vehicle_id,route_id,warehouse,cargo_weight_kg,max_capacity_kg,fuel_consumed_liters,idle_time_hours,distance_km,delivery_status,sla_met,shipment_id
2026-07-21 16:46:00,TRK-169,Rute-E,Bekasi Logistics Hub,910.1,1200,14.92,1.0,13.7,IN_TRANSIT,YES,SHP-20260721-02996
2026-07-22 09:57:00,TRK-172,Rute-J,Petamburan Hub,911.0,1200,15.36,1.2,14.3,DELAYED,NO,SHP-20260722-02997
2026-07-23 13:08:00,TRK-175,Rute-O,Grogol Hub (Jakbar),911.8,1200,15.8,1.4,15.0,LOADED,YES,SHP-20260723-02998
2026-07-24 16:19:00,TRK-178,Rute-B,Central Hub (Jakarta),912.7,1200,16.24,1.5,15.6,RETURNING,NO,SHP-20260724-02999
2026-07-25 08:30:00,TRK-001,Rute-G,Gudang West (Tangerang),913.6,1400,16.68,1.7,16.2,DELIVERED,YES,SHP-20260725-03000
2026-07-26 11:41:00,TRK-004,Rute-L,Cikarang Industrial Hub,914.5,1200,17.12,1.8,16.8,IN_TRANSIT,YES,SHP-20260726-03001
2026-07-27 14:52:00,TRK-007,Rute-Q,Bogor Transit Hub,915.4,1200,17.56,2.0,17.4,DELAYED,NO,SHP-20260727-03002
2026-07-28 18:03:00,TRK-010,Rute-D,Depok Hub,916.2,1200,18.0,2.2,18.1,LOADED,YES,SHP-20260728-03003
2026-07-29 11:14:00,TRK-013,Rute-I,Bekasi Logistics Hub,917.1,1200,18.44,2.3,18.7,RETURNING,NO,SHP-20260729-03004
2026-07-30 14:25:00,TRK-016,Rute-N,Petamburan Hub,918.0,1400,18.88,2.5,19.3,DELIVERED,YES,SHP-20260730-03005
2026-07-31 16:36:00,TRK-019,Rute-A,Grogol Hub (Jakbar),918.9,1200,19.32,2.6,19.9,IN_TRANSIT,YES,SHP-20260731-03006
2026-07-01 09:47:00,TRK-022,Rute-F,Central Hub (Jakarta),919.8,1200,19.76,2.8,20.5,DELAYED,NO,SHP-20260701-03007
2026-07-02 12:58:00,TRK-025,Rute-K,Gudang West (Tangerang),920.6,1200,20.2,0.4,21.2,LOADED,YES,SHP-20260702-03008
2026-07-03 16:09:00,TRK-028,Rute-P,Cikarang Industrial Hub,921.5,1200,20.64,0.6,21.8,RETURNING,NO,SHP-20260703-03009
2026-07-04 09:20:00,TRK-031,Rute-C,Bogor Transit Hub,922.4,1400,21.08,0.7,22.4,DELIVERED,YES,SHP-20260704-03010
2026-07-05 11:31:00,TRK-034,Rute-H,Depok Hub,923.3,1200,21.52,0.9,23.0,IN_TRANSIT,YES,SHP-20260705-03011
2026-07-06 14:42:00,TRK-037,Rute-M,Bekasi Logistics Hub,924.2,1200,21.96,1.0,23.6,DELAYED,NO,SHP-20260706-03012
2026-07-07 17:53:00,TRK-040,Rute-R,Petamburan Hub,925.0,1200,22.4,1.2,24.3,LOADED,YES,SHP-20260707-03013
2026-07-08 11:04:00,TRK-043,Rute-E,Grogol Hub (Jakbar),925.9,1200,22.84,1.4,24.9,RETURNING,NO,SHP-20260708-03014
2026-07-09 14:15:00,TRK-046,Rute-J,Central Hub (Jakarta),926.8,1400,23.28,1.5,25.5,DELIVERED,YES,SHP-20260709-03015
2026-07-10 17:26:00,TRK-049,Rute-O,Gudang West (Tangerang),927.7,1200,23.72,1.7,26.1,IN_TRANSIT,YES,SHP-20260710-03016
2026-07-11 09:37:00,TRK-052,Rute-B,Cikarang Industrial Hub,928.6,1200,24.16,1.8,26.7,DELAYED,NO,SHP-20260711-03017
2026-07-12 12:48:00,TRK-055,Rute-G,Bogor Transit Hub,929.4,1200,24.6,2.0,27.4,LOADED,YES,SHP-20260712-03018
2026-07-13 15:59:00,TRK-058,Rute-L,Depok Hub,930.3,1200,25.04,2.2,28.0,RETURNING,NO,SHP-20260713-03019
2026-07-14 09:10:00,TRK-061,Rute-Q,Bekasi Logistics Hub,931.2,1400,25.48,2.3,28.6,DELIVERED,YES,SHP-20260714-03020
2026-07-15 12:21:00,TRK-064,Rute-D,Petamburan Hub,932.1,1200,25.92,2.5,29.2,IN_TRANSIT,YES,SHP-20260715-03021
2026-07-16 14:32:00,TRK-067,Rute-I,Grogol Hub (Jakbar),933.0,1200,26.36,2.6,29.8,DELAYED,NO,SHP-20260716-03022
2026-07-17 17:43:00,TRK-070,Rute-N,Central Hub (Jakarta),933.8,1200,26.8,2.8,30.5,LOADED,YES,SHP-20260717-03023
2026-07-18 10:54:00,TRK-073,Rute-A,Gudang West (Tangerang),934.7,1200,11.4,0.4,31.1,RETURNING,NO,SHP-20260718-03024
2026-07-19 14:05:00,TRK-076,Rute-F,Cikarang Industrial Hub,935.6,1400,11.84,0.6,31.7,DELIVERED,YES,SHP-20260719-03025
2026-07-20 17:16:00,TRK-079,Rute-K,Bogor Transit Hub,936.5,1200,12.28,0.7,32.3,IN_TRANSIT,YES,SHP-20260720-03026
2026-07-21 10:27:00,TRK-082,Rute-P,Depok Hub,937.4,1200,12.72,0.9,32.9,DELAYED,NO,SHP-20260721-03027
2026-07-22 12:38:00,TRK-085,Rute-C,Bekasi Logistics Hub,938.2,1200,13.16,1.0,33.6,LOADED,YES,SHP-20260722-03028
2026-07-23 15:49:00,TRK-088,Rute-H,Petamburan Hub,939.1,1200,13.6,1.2,34.2,RETURNING,NO,SHP-20260723-03029
2026-07-24 09:00:00,TRK-091,Rute-M,Grogol Hub (Jakbar),940.0,1400,14.04,1.4,34.8,DELIVERED,YES,SHP-20260724-03030
2026-07-25 12:11:00,TRK-094,Rute-R,Central Hub (Jakarta),940.9,1200,14.48,1.5,35.4,IN_TRANSIT,YES,SHP-20260725-03031
2026-07-26 15:22:00,TRK-097,Rute-E,Gudang West (Tangerang),941.8,1200,14.92,1.7,36.0,DELAYED,NO,SHP-20260726-03032
2026-07-27 17:33:00,TRK-100,Rute-J,Cikarang Industrial Hub,942.6,1200,15.36,1.8,36.7,LOADED,YES,SHP-20260727-03033
2026-07-28 10:44:00,TRK-103,Rute-O,Bogor Transit Hub,943.5,1200,15.8,2.0,37.3,RETURNING,NO,SHP-20260728-03034
2026-07-29 13:55:00,TRK-106,Rute-B,Depok Hub,944.4,1400,16.24,2.2,37.9,DELIVERED,YES,SHP-20260729-03035
2026-07-30 17:06:00,TRK-109,Rute-G,Bekasi Logistics Hub,945.3,1200,16.68,2.3,38.5,IN_TRANSIT,YES,SHP-20260730-03036
2026-07-31 10:17:00,TRK-112,Rute-L,Petamburan Hub,946.2,1200,17.12,2.5,39.1,DELAYED,NO,SHP-20260731-03037
2026-07-01 13:28:00,TRK-115,Rute-Q,Grogol Hub (Jakbar),947.0,1200,17.56,2.6,39.8,LOADED,YES,SHP-20260701-03038
2026-07-02 15:39:00,TRK-118,Rute-D,Central Hub (Jakarta),947.9,1200,18.0,2.8,40.4,RETURNING,NO,SHP-20260702-03039
2026-07-03 08:50:00,TRK-121,Rute-I,Gudang West (Tangerang),280.0,1400,18.44,0.4,41.0,DELIVERED,YES,SHP-20260703-03040
2026-07-04 12:01:00,TRK-124,Rute-N,Cikarang Industrial Hub,280.9,1200,18.88,0.6,41.6,IN_TRANSIT,YES,SHP-20260704-03041
2026-07-05 15:12:00,TRK-127,Rute-A,Bogor Transit Hub,281.8,1200,19.32,0.7,42.2,DELAYED,NO,SHP-20260705-03042
2026-07-06 18:23:00,TRK-130,Rute-F,Depok Hub,282.6,1200,19.76,0.9,42.9,LOADED,YES,SHP-20260706-03043
2026-07-07 10:34:00,TRK-133,Rute-K,Bekasi Logistics Hub,283.5,1200,20.2,1.0,43.5,RETURNING,NO,SHP-20260707-03044
2026-07-08 13:45:00,TRK-136,Rute-P,Petamburan Hub,284.4,1400,20.64,1.2,44.1,DELIVERED,YES,SHP-20260708-03045
2026-07-09 16:56:00,TRK-139,Rute-C,Grogol Hub (Jakbar),285.3,1200,21.08,1.4,44.7,IN_TRANSIT,YES,SHP-20260709-03046
2026-07-10 10:07:00,TRK-142,Rute-H,Central Hub (Jakarta),286.2,1200,21.52,1.5,45.3,DELAYED,NO,SHP-20260710-03047
2026-07-11 13:18:00,TRK-145,Rute-M,Gudang West (Tangerang),287.0,1200,21.96,1.7,46.0,LOADED,YES,SHP-20260711-03048
2026-07-12 16:29:00,TRK-148,Rute-R,Cikarang Industrial Hub,287.9,1200,22.4,1.8,46.6,RETURNING,NO,SHP-20260712-03049
2026-07-13 08:40:00,TRK-151,Rute-E,Bogor Transit Hub,288.8,1400,22.84,2.0,47.2,DELIVERED,YES,SHP-20260713-03050
2026-07-14 11:51:00,TRK-154,Rute-J,Depok Hub,289.7,1200,23.28,2.2,47.8,IN_TRANSIT,YES,SHP-20260714-03051
2026-07-15 15:02:00,TRK-157,Rute-O,Bekasi Logistics Hub,290.6,1200,23.72,2.3,48.4,DELAYED,NO,SHP-20260715-03052
2026-07-16 18:13:00,TRK-160,Rute-B,Petamburan Hub,291.4,1200,24.16,2.5,49.1,LOADED,YES,SHP-20260716-03053
2026-07-17 11:24:00,TRK-163,Rute-G,Grogol Hub (Jakbar),292.3,1200,24.6,2.6,49.7,RETURNING,NO,SHP-20260717-03054
2026-07-18 13:35:00,TRK-166,Rute-L,Central Hub (Jakarta),293.2,1400,25.04,2.8,50.3,DELIVERED,YES,SHP-20260718-03055
2026-07-19 16:46:00,TRK-169,Rute-Q,Gudang West (Tangerang),294.1,1200,25.48,0.4,50.9,IN_TRANSIT,YES,SHP-20260719-03056
2026-07-20 09:57:00,TRK-172,Rute-D,Cikarang Industrial Hub,295.0,1200,25.92,0.6,51.5,DELAYED,NO,SHP-20260720-03057
2026-07-21 13:08:00,TRK-175,Rute-I,Bogor Transit Hub,295.8,1200,26.36,0.7,52.2,LOADED,YES,SHP-20260721-03058
2026-07-22 16:19:00,TRK-178,Rute-N,Depok Hub,296.7,1200,26.8,0.9,52.8,RETURNING,NO,SHP-20260722-03059
2026-07-23 08:30:00,TRK-001,Rute-A,Bekasi Logistics Hub,297.6,1400,11.4,1.0,53.4,DELIVERED,YES,SHP-20260723-03060
2026-07-24 11:41:00,TRK-004,Rute-F,Petamburan Hub,298.5,1200,11.84,1.2,54.0,IN_TRANSIT,YES,SHP-20260724-03061
2026-07-25 14:52:00,TRK-007,Rute-K,Grogol Hub (Jakbar),299.4,1200,12.28,1.4,54.6,DELAYED,NO,SHP-20260725-03062
2026-07-26 18:03:00,TRK-010,Rute-P,Central Hub (Jakarta),300.2,1200,12.72,1.5,55.3,LOADED,YES,SHP-20260726-03063
2026-07-27 11:14:00,TRK-013,Rute-C,Gudang West (Tangerang),301.1,1200,13.16,1.7,55.9,RETURNING,NO,SHP-20260727-03064
2026-07-28 14:25:00,TRK-016,Rute-H,Cikarang Industrial Hub,302.0,1400,13.6,1.8,56.5,DELIVERED,YES,SHP-20260728-03065
2026-07-29 16:36:00,TRK-019,Rute-M,Bogor Transit Hub,302.9,1200,14.04,2.0,57.1,IN_TRANSIT,YES,SHP-20260729-03066
2026-07-30 09:47:00,TRK-022,Rute-R,Depok Hub,303.8,1200,14.48,2.2,57.7,DELAYED,NO,SHP-20260730-03067
2026-07-31 12:58:00,TRK-025,Rute-E,Bekasi Logistics Hub,304.6,1200,14.92,2.3,58.4,LOADED,YES,SHP-20260731-03068
2026-07-01 16:09:00,TRK-028,Rute-J,Petamburan Hub,305.5,1200,15.36,2.5,59.0,RETURNING,NO,SHP-20260701-03069
2026-07-02 09:20:00,TRK-031,Rute-O,Grogol Hub (Jakbar),306.4,1400,15.8,2.6,59.6,DELIVERED,YES,SHP-20260702-03070
2026-07-03 11:31:00,TRK-034,Rute-B,Central Hub (Jakarta),307.3,1200,16.24,2.8,60.2,IN_TRANSIT,YES,SHP-20260703-03071
2026-07-04 14:42:00,TRK-037,Rute-G,Gudang West (Tangerang),308.2,1200,16.68,0.4,60.8,DELAYED,NO,SHP-20260704-03072
2026-07-05 17:53:00,TRK-040,Rute-L,Cikarang Industrial Hub,309.0,1200,17.12,0.6,61.5,LOADED,YES,SHP-20260705-03073
2026-07-06 11:04:00,TRK-043,Rute-Q,Bogor Transit Hub,309.9,1200,17.56,0.7,62.1,RETURNING,NO,SHP-20260706-03074
2026-07-07 14:15:00,TRK-046,Rute-D,Depok Hub,310.8,1400,18.0,0.9,62.7,DELIVERED,YES,SHP-20260707-03075
2026-07-08 17:26:00,TRK-049,Rute-I,Bekasi Logistics Hub,311.7,1200,18.44,1.0,63.3,IN_TRANSIT,YES,SHP-20260708-03076
2026-07-09 09:37:00,TRK-052,Rute-N,Petamburan Hub,312.6,1200,18.88,1.2,63.9,DELAYED,NO,SHP-20260709-03077
2026-07-10 12:48:00,TRK-055,Rute-A,Grogol Hub (Jakbar),313.4,1200,19.32,1.4,64.6,LOADED,YES,SHP-20260710-03078
2026-07-11 15:59:00,TRK-058,Rute-F,Central Hub (Jakarta),314.3,1200,19.76,1.5,65.2,RETURNING,NO,SHP-20260711-03079
2026-07-12 09:10:00,TRK-061,Rute-K,Gudang West (Tangerang),315.2,1400,20.2,1.7,65.8,DELIVERED,YES,SHP-20260712-03080
2026-07-13 12:21:00,TRK-064,Rute-P,Cikarang Industrial Hub,316.1,1200,20.64,1.8,66.4,IN_TRANSIT,YES,SHP-20260713-03081
2026-07-14 14:32:00,TRK-067,Rute-C,Bogor Transit Hub,317.0,1200,21.08,2.0,67.0,DELAYED,NO,SHP-20260714-03082
2026-07-15 17:43:00,TRK-070,Rute-H,Depok Hub,317.8,1200,21.52,2.2,67.7,LOADED,YES,SHP-20260715-03083
2026-07-16 10:54:00,TRK-073,Rute-M,Bekasi Logistics Hub,318.7,1200,21.96,2.3,68.3,RETURNING,NO,SHP-20260716-03084
2026-07-17 14:05:00,TRK-076,Rute-R,Petamburan Hub,319.6,1400,22.4,2.5,68.9,DELIVERED,YES,SHP-20260717-03085
2026-07-18 17:16:00,TRK-079,Rute-E,Grogol Hub (Jakbar),320.5,1200,22.84,2.6,69.5,IN_TRANSIT,YES,SHP-20260718-03086
2026-07-19 10:27:00,TRK-082,Rute-J,Central Hub (Jakarta),321.4,1200,23.28,2.8,70.1,DELAYED,NO,SHP-20260719-03087
2026-07-20 12:38:00,TRK-085,Rute-O,Gudang West (Tangerang),322.2,1200,23.72,0.4,70.8,LOADED,YES,SHP-20260720-03088
2026-07-21 15:49:00,TRK-088,Rute-B,Cikarang Industrial Hub,323.1,1200,24.16,0.6,71.4,RETURNING,NO,SHP-20260721-03089
2026-07-22 09:00:00,TRK-091,Rute-G,Bogor Transit Hub,324.0,1400,24.6,0.7,72.0,DELIVERED,YES,SHP-20260722-03090
2026-07-23 12:11:00,TRK-094,Rute-L,Depok Hub,324.9,1200,25.04,0.9,72.6,IN_TRANSIT,YES,SHP-20260723-03091
2026-07-24 15:22:00,TRK-097,Rute-Q,Bekasi Logistics Hub,325.8,1200,25.48,1.0,73.2,DELAYED,NO,SHP-20260724-03092
2026-07-25 17:33:00,TRK-100,Rute-D,Petamburan Hub,326.6,1200,25.92,1.2,73.9,LOADED,YES,SHP-20260725-03093
2026-07-26 10:44:00,TRK-103,Rute-I,Grogol Hub (Jakbar),327.5,1200,26.36,1.4,74.5,RETURNING,NO,SHP-20260726-03094
2026-07-27 13:55:00,TRK-106,Rute-N,Central Hub (Jakarta),328.4,1400,26.8,1.5,75.1,DELIVERED,YES,SHP-20260727-03095
2026-07-28 17:06:00,TRK-109,Rute-A,Gudang West (Tangerang),329.3,1200,11.4,1.7,75.7,IN_TRANSIT,YES,SHP-20260728-03096
2026-07-29 10:17:00,TRK-112,Rute-F,Cikarang Industrial Hub,330.2,1200,11.84,1.8,76.3,DELAYED,NO,SHP-20260729-03097
2026-07-30 13:28:00,TRK-115,Rute-K,Bogor Transit Hub,331.0,1200,12.28,2.0,77.0,LOADED,YES,SHP-20260730-03098
2026-07-31 15:39:00,TRK-118,Rute-P,Depok Hub,331.9,1200,12.72,2.2,77.6,RETURNING,NO,SHP-20260731-03099
2026-07-01 08:50:00,TRK-121,Rute-C,Bekasi Logistics Hub,332.8,1400,13.16,2.3,78.2,DELIVERED,YES,SHP-20260701-03100
2026-07-02 12:01:00,TRK-124,Rute-H,Petamburan Hub,333.7,1200,13.6,2.5,78.8,IN_TRANSIT,YES,SHP-20260702-03101
2026-07-03 15:12:00,TRK-127,Rute-M,Grogol Hub (Jakbar),334.6,1200,14.04,2.6,79.4,DELAYED,NO,SHP-20260703-03102
2026-07-04 18:23:00,TRK-130,Rute-R,Central Hub (Jakarta),335.4,1200,14.48,2.8,80.1,LOADED,YES,SHP-20260704-03103
2026-07-05 10:34:00,TRK-133,Rute-E,Gudang West (Tangerang),336.3,1200,14.92,0.4,80.7,RETURNING,NO,SHP-20260705-03104
2026-07-06 13:45:00,TRK-136,Rute-J,Cikarang Industrial Hub,337.2,1400,15.36,0.6,81.3,DELIVERED,YES,SHP-20260706-03105
2026-07-07 16:56:00,TRK-139,Rute-O,Bogor Transit Hub,338.1,1200,15.8,0.7,81.9,IN_TRANSIT,YES,SHP-20260707-03106
2026-07-08 10:07:00,TRK-142,Rute-B,Depok Hub,339.0,1200,16.24,0.9,82.5,DELAYED,NO,SHP-20260708-03107
2026-07-09 13:18:00,TRK-145,Rute-G,Bekasi Logistics Hub,339.8,1200,16.68,1.0,83.2,LOADED,YES,SHP-20260709-03108
2026-07-10 16:29:00,TRK-148,Rute-L,Petamburan Hub,340.7,1200,17.12,1.2,83.8,RETURNING,NO,SHP-20260710-03109
2026-07-11 08:40:00,TRK-151,Rute-Q,Grogol Hub (Jakbar),341.6,1400,17.56,1.4,84.4,DELIVERED,YES,SHP-20260711-03110
2026-07-12 11:51:00,TRK-154,Rute-D,Central Hub (Jakarta),342.5,1200,18.0,1.5,85.0,IN_TRANSIT,YES,SHP-20260712-03111
2026-07-13 15:02:00,TRK-157,Rute-I,Gudang West (Tangerang),343.4,1200,18.44,1.7,85.6,DELAYED,NO,SHP-20260713-03112
2026-07-14 18:13:00,TRK-160,Rute-N,Cikarang Industrial Hub,344.2,1200,18.88,1.8,86.3,LOADED,YES,SHP-20260714-03113
2026-07-15 11:24:00,TRK-163,Rute-A,Bogor Transit Hub,345.1,1200,19.32,2.0,86.9,RETURNING,NO,SHP-20260715-03114
2026-07-16 13:35:00,TRK-166,Rute-F,Depok Hub,346.0,1400,19.76,2.2,87.5,DELIVERED,YES,SHP-20260716-03115
2026-07-17 16:46:00,TRK-169,Rute-K,Bekasi Logistics Hub,346.9,1200,20.2,2.3,88.1,IN_TRANSIT,YES,SHP-20260717-03116
2026-07-18 09:57:00,TRK-172,Rute-P,Petamburan Hub,347.8,1200,20.64,2.5,88.7,DELAYED,NO,SHP-20260718-03117
2026-07-19 13:08:00,TRK-175,Rute-C,Grogol Hub (Jakbar),348.6,1200,21.08,2.6,89.4,LOADED,YES,SHP-20260719-03118
2026-07-20 16:19:00,TRK-178,Rute-H,Central Hub (Jakarta),349.5,1200,21.52,2.8,90.0,RETURNING,NO,SHP-20260720-03119
2026-07-21 08:30:00,TRK-001,Rute-M,Gudang West (Tangerang),350.4,1400,21.96,0.4,10.0,DELIVERED,YES,SHP-20260721-03120
2026-07-22 11:41:00,TRK-004,Rute-R,Cikarang Industrial Hub,351.3,1200,22.4,0.6,10.6,IN_TRANSIT,YES,SHP-20260722-03121
2026-07-23 14:52:00,TRK-007,Rute-E,Bogor Transit Hub,352.2,1200,22.84,0.7,11.2,DELAYED,NO,SHP-20260723-03122
2026-07-24 18:03:00,TRK-010,Rute-J,Depok Hub,353.0,1200,23.28,0.9,11.9,LOADED,YES,SHP-20260724-03123
2026-07-25 11:14:00,TRK-013,Rute-O,Bekasi Logistics Hub,353.9,1200,23.72,1.0,12.5,RETURNING,NO,SHP-20260725-03124
2026-07-26 14:25:00,TRK-016,Rute-B,Petamburan Hub,354.8,1400,24.16,1.2,13.1,DELIVERED,YES,SHP-20260726-03125
2026-07-27 16:36:00,TRK-019,Rute-G,Grogol Hub (Jakbar),355.7,1200,24.6,1.4,13.7,IN_TRANSIT,YES,SHP-20260727-03126
2026-07-28 09:47:00,TRK-022,Rute-L,Central Hub (Jakarta),356.6,1200,25.04,1.5,14.3,DELAYED,NO,SHP-20260728-03127
2026-07-29 12:58:00,TRK-025,Rute-Q,Gudang West (Tangerang),357.4,1200,25.48,1.7,15.0,LOADED,YES,SHP-20260729-03128
2026-07-30 16:09:00,TRK-028,Rute-D,Cikarang Industrial Hub,358.3,1200,25.92,1.8,15.6,RETURNING,NO,SHP-20260730-03129
2026-07-31 09:20:00,TRK-031,Rute-I,Bogor Transit Hub,359.2,1400,26.36,2.0,16.2,DELIVERED,YES,SHP-20260731-03130
2026-07-01 11:31:00,TRK-034,Rute-N,Depok Hub,360.1,1200,26.8,2.2,16.8,IN_TRANSIT,YES,SHP-20260701-03131
2026-07-02 14:42:00,TRK-037,Rute-A,Bekasi Logistics Hub,361.0,1200,11.4,2.3,17.4,DELAYED,NO,SHP-20260702-03132
2026-07-03 17:53:00,TRK-040,Rute-F,Petamburan Hub,361.8,1200,11.84,2.5,18.1,LOADED,YES,SHP-20260703-03133
2026-07-04 11:04:00,TRK-043,Rute-K,Grogol Hub (Jakbar),362.7,1200,12.28,2.6,18.7,RETURNING,NO,SHP-20260704-03134
2026-07-05 14:15:00,TRK-046,Rute-P,Central Hub (Jakarta),363.6,1400,12.72,2.8,19.3,DELIVERED,YES,SHP-20260705-03135
2026-07-06 17:26:00,TRK-049,Rute-C,Gudang West (Tangerang),364.5,1200,13.16,0.4,19.9,IN_TRANSIT,YES,SHP-20260706-03136
2026-07-07 09:37:00,TRK-052,Rute-H,Cikarang Industrial Hub,365.4,1200,13.6,0.6,20.5,DELAYED,NO,SHP-20260707-03137
2026-07-08 12:48:00,TRK-055,Rute-M,Bogor Transit Hub,366.2,1200,14.04,0.7,21.2,LOADED,YES,SHP-20260708-03138
2026-07-09 15:59:00,TRK-058,Rute-R,Depok Hub,367.1,1200,14.48,0.9,21.8,RETURNING,NO,SHP-20260709-03139
2026-07-10 09:10:00,TRK-061,Rute-E,Bekasi Logistics Hub,368.0,1400,14.92,1.0,22.4,DELIVERED,YES,SHP-20260710-03140
2026-07-11 12:21:00,TRK-064,Rute-J,Petamburan Hub,368.9,1200,15.36,1.2,23.0,IN_TRANSIT,YES,SHP-20260711-03141
2026-07-12 14:32:00,TRK-067,Rute-O,Grogol Hub (Jakbar),369.8,1200,15.8,1.4,23.6,DELAYED,NO,SHP-20260712-03142
2026-07-13 17:43:00,TRK-070,Rute-B,Central Hub (Jakarta),370.6,1200,16.24,1.5,24.3,LOADED,YES,SHP-20260713-03143
2026-07-14 10:54:00,TRK-073,Rute-G,Gudang West (Tangerang),371.5,1200,16.68,1.7,24.9,RETURNING,NO,SHP-20260714-03144
2026-07-15 14:05:00,TRK-076,Rute-L,Cikarang Industrial Hub,372.4,1400,17.12,1.8,25.5,DELIVERED,YES,SHP-20260715-03145
2026-07-16 17:16:00,TRK-079,Rute-Q,Bogor Transit Hub,373.3,1200,17.56,2.0,26.1,IN_TRANSIT,YES,SHP-20260716-03146
2026-07-17 10:27:00,TRK-082,Rute-D,Depok Hub,374.2,1200,18.0,2.2,26.7,DELAYED,NO,SHP-20260717-03147
2026-07-18 12:38:00,TRK-085,Rute-I,Bekasi Logistics Hub,375.0,1200,18.44,2.3,27.4,LOADED,YES,SHP-20260718-03148
2026-07-19 15:49:00,TRK-088,Rute-N,Petamburan Hub,375.9,1200,18.88,2.5,28.0,RETURNING,NO,SHP-20260719-03149
2026-07-20 09:00:00,TRK-091,Rute-A,Grogol Hub (Jakbar),376.8,1400,19.32,2.6,28.6,DELIVERED,YES,SHP-20260720-03150
2026-07-21 12:11:00,TRK-094,Rute-F,Central Hub (Jakarta),377.7,1200,19.76,2.8,29.2,IN_TRANSIT,YES,SHP-20260721-03151
2026-07-22 15:22:00,TRK-097,Rute-K,Gudang West (Tangerang),378.6,1200,20.2,0.4,29.8,DELAYED,NO,SHP-20260722-03152
2026-07-23 17:33:00,TRK-100,Rute-P,Cikarang Industrial Hub,379.4,1200,20.64,0.6,30.5,LOADED,YES,SHP-20260723-03153
2026-07-24 10:44:00,TRK-103,Rute-C,Bogor Transit Hub,380.3,1200,21.08,0.7,31.1,RETURNING,NO,SHP-20260724-03154
2026-07-25 13:55:00,TRK-106,Rute-H,Depok Hub,381.2,1400,21.52,0.9,31.7,DELIVERED,YES,SHP-20260725-03155
2026-07-26 17:06:00,TRK-109,Rute-M,Bekasi Logistics Hub,382.1,1200,21.96,1.0,32.3,IN_TRANSIT,YES,SHP-20260726-03156
2026-07-27 10:17:00,TRK-112,Rute-R,Petamburan Hub,383.0,1200,22.4,1.2,32.9,DELAYED,NO,SHP-20260727-03157
2026-07-28 13:28:00,TRK-115,Rute-E,Grogol Hub (Jakbar),383.8,1200,22.84,1.4,33.6,LOADED,YES,SHP-20260728-03158
2026-07-29 15:39:00,TRK-118,Rute-J,Central Hub (Jakarta),384.7,1200,23.28,1.5,34.2,RETURNING,NO,SHP-20260729-03159
2026-07-30 08:50:00,TRK-121,Rute-O,Gudang West (Tangerang),385.6,1400,23.72,1.7,34.8,DELIVERED,YES,SHP-20260730-03160
2026-07-31 12:01:00,TRK-124,Rute-B,Cikarang Industrial Hub,386.5,1200,24.16,1.8,35.4,IN_TRANSIT,YES,SHP-20260731-03161
2026-07-01 15:12:00,TRK-127,Rute-G,Bogor Transit Hub,387.4,1200,24.6,2.0,36.0,DELAYED,NO,SHP-20260701-03162
2026-07-02 18:23:00,TRK-130,Rute-L,Depok Hub,388.2,1200,25.04,2.2,36.7,LOADED,YES,SHP-20260702-03163
2026-07-03 10:34:00,TRK-133,Rute-Q,Bekasi Logistics Hub,389.1,1200,25.48,2.3,37.3,RETURNING,NO,SHP-20260703-03164
2026-07-04 13:45:00,TRK-136,Rute-D,Petamburan Hub,390.0,1400,25.92,2.5,37.9,DELIVERED,YES,SHP-20260704-03165
2026-07-05 16:56:00,TRK-139,Rute-I,Grogol Hub (Jakbar),390.9,1200,26.36,2.6,38.5,IN_TRANSIT,YES,SHP-20260705-03166
2026-07-06 10:07:00,TRK-142,Rute-N,Central Hub (Jakarta),391.8,1200,26.8,2.8,39.1,DELAYED,NO,SHP-20260706-03167
2026-07-07 13:18:00,TRK-145,Rute-A,Gudang West (Tangerang),392.6,1200,11.4,0.4,39.8,LOADED,YES,SHP-20260707-03168
2026-07-08 16:29:00,TRK-148,Rute-F,Cikarang Industrial Hub,393.5,1200,11.84,0.6,40.4,RETURNING,NO,SHP-20260708-03169
2026-07-09 08:40:00,TRK-151,Rute-K,Bogor Transit Hub,394.4,1400,12.28,0.7,41.0,DELIVERED,YES,SHP-20260709-03170
2026-07-10 11:51:00,TRK-154,Rute-P,Depok Hub,395.3,1200,12.72,0.9,41.6,IN_TRANSIT,YES,SHP-20260710-03171
2026-07-11 15:02:00,TRK-157,Rute-C,Bekasi Logistics Hub,396.2,1200,13.16,1.0,42.2,DELAYED,NO,SHP-20260711-03172
2026-07-12 18:13:00,TRK-160,Rute-H,Petamburan Hub,397.0,1200,13.6,1.2,42.9,LOADED,YES,SHP-20260712-03173
2026-07-13 11:24:00,TRK-163,Rute-M,Grogol Hub (Jakbar),397.9,1200,14.04,1.4,43.5,RETURNING,NO,SHP-20260713-03174
2026-07-14 13:35:00,TRK-166,Rute-R,Central Hub (Jakarta),398.8,1400,14.48,1.5,44.1,DELIVERED,YES,SHP-20260714-03175
2026-07-15 16:46:00,TRK-169,Rute-E,Gudang West (Tangerang),399.7,1200,14.92,1.7,44.7,IN_TRANSIT,YES,SHP-20260715-03176
2026-07-16 09:57:00,TRK-172,Rute-J,Cikarang Industrial Hub,400.6,1200,15.36,1.8,45.3,DELAYED,NO,SHP-20260716-03177
